folder,file,ext,kategorie,bytes,geaendert
Textexport-Dateien_Feb2017,DSW.txt,.txt,text,3721,2017-02-24
Textexport-Dateien_Feb2017,DTF.txt,.txt,text,1590,2017-02-24
Textexport-Dateien_Feb2017,DTG.txt,.txt,text,8787,2017-02-24
Textexport-Dateien_Feb2017,DTP.txt,.txt,text,6293,2017-02-24
Textexport-Dateien_Feb2017,DTS.txt,.txt,text,488,2017-02-24
Textexport-Dateien_Feb2017,DTU.txt,.txt,text,2199,2017-02-24
Textexport-Dateien_Feb2017,DUB.txt,.txt,text,248,2017-02-24
Textexport-Dateien_Feb2017,DUE.txt,.txt,text,1597,2017-02-24
Textexport-Dateien_Feb2017,DUJ.txt,.txt,text,1445,2017-02-24
Textexport-Dateien_Feb2017,DUM.txt,.txt,text,22748,2017-02-24
Textexport-Dateien_Feb2017,DUR.txt,.txt,text,6770,2017-02-24
Textexport-Dateien_Feb2017,DUS.txt,.txt,text,3525,2017-02-24
Textexport-Dateien_Feb2017,DUZ.txt,.txt,text,3912,2017-02-24
Textexport-Dateien_Feb2017,DVC.txt,.txt,text,2048,2017-02-24
Textexport-Dateien_Feb2017,DVF.txt,.txt,text,3802,2017-02-24
Textexport-Dateien_Feb2017,DWA.txt,.txt,text,18814,2017-02-24
Textexport-Dateien_Feb2017,DWE.txt,.txt,text,4528,2017-02-24
Textexport-Dateien_Feb2017,DWF.txt,.txt,text,3560,2017-02-24
Textexport-Dateien_Feb2017,DWG.txt,.txt,text,4284,2017-02-24
Textexport-Dateien_Feb2017,DWI.txt,.txt,text,3618,2017-02-24
Textexport-Dateien_Feb2017,DWJ.txt,.txt,text,1468,2017-02-24
Textexport-Dateien_Feb2017,DWP.txt,.txt,text,3618,2017-02-24
Textexport-Dateien_Feb2017,DWR.txt,.txt,text,3749,2017-02-24
Textexport-Dateien_Feb2017,DWS.txt,.txt,text,1576,2017-02-24
Textexport-Dateien_Feb2017,DWU.txt,.txt,text,6348,2017-02-24
Textexport-Dateien_Feb2017,DWW.txt,.txt,text,1824,2017-02-24
Textexport-Dateien_Feb2017,DZB.txt,.txt,text,2597,2017-02-24
Textexport-Dateien_Feb2017,DZH.txt,.txt,text,3164,2017-02-24
Textexport-Dateien_Feb2017,EAL.txt,.txt,text,6444,2017-02-24
Textexport-Dateien_Feb2017,EB1.txt,.txt,text,12399,2017-02-24
Textexport-Dateien_Feb2017,EB2.txt,.txt,text,8723,2017-02-24
Textexport-Dateien_Feb2017,EBS.txt,.txt,text,3902,2017-02-24
Textexport-Dateien_Feb2017,EBW.txt,.txt,text,3561,2017-02-24
Textexport-Dateien_Feb2017,ECK.txt,.txt,text,119337,2017-02-24
Textexport-Dateien_Feb2017,EGA.txt,.txt,text,490,2017-02-24
Textexport-Dateien_Feb2017,EGF.txt,.txt,text,11623,2017-02-24
Textexport-Dateien_Feb2017,EGH.txt,.txt,text,2434,2017-02-24
Textexport-Dateien_Feb2017,EHB.txt,.txt,text,203430,2017-02-24
Textexport-Dateien_Feb2017,EHR.txt,.txt,text,5841,2017-02-24
Textexport-Dateien_Feb2017,EKL.txt,.txt,text,92536,2017-02-24
Textexport-Dateien_Feb2017,EKO.txt,.txt,text,7453,2017-02-24
Textexport-Dateien_Feb2017,ENG.txt,.txt,text,184210,2017-02-24
Textexport-Dateien_Feb2017,ER.txt,.txt,text,278815,2017-02-24
Textexport-Dateien_Feb2017,ERA.txt,.txt,text,5872,2017-02-24
Textexport-Dateien_Feb2017,ERB.txt,.txt,text,168737,2017-02-24
Textexport-Dateien_Feb2017,ERD.txt,.txt,text,34689,2017-02-24
Textexport-Dateien_Feb2017,ERM.txt,.txt,text,5647,2017-02-24
Textexport-Dateien_Feb2017,ESB.txt,.txt,text,95468,2017-02-24
Textexport-Dateien_Feb2017,ESH.txt,.txt,text,628,2017-02-24
Textexport-Dateien_Feb2017,ESL.txt,.txt,text,4666,2017-02-24
Textexport-Dateien_Feb2017,ESP.txt,.txt,text,6125,2017-02-24
Textexport-Dateien_Feb2017,EUH.txt,.txt,text,5576,2017-02-24
Textexport-Dateien_Feb2017,EUP.txt,.txt,text,10932,2017-02-24
Textexport-Dateien_Feb2017,EUS.txt,.txt,text,214,2017-02-24
Textexport-Dateien_Feb2017,EWV.txt,.txt,text,1689,2017-02-24
Textexport-Dateien_Feb2017,EZZ.txt,.txt,text,11506,2017-02-24
Textexport-Dateien_Feb2017,FAN.txt,.txt,text,10853,2017-02-24
Textexport-Dateien_Feb2017,FB.txt,.txt,text,63877,2017-02-24
Textexport-Dateien_Feb2017,FBS.txt,.txt,text,64697,2017-02-24
Textexport-Dateien_Feb2017,FD.txt,.txt,text,465851,2017-02-24
Textexport-Dateien_Feb2017,FES.txt,.txt,text,15123,2017-02-24
Textexport-Dateien_Feb2017,FGP.txt,.txt,text,10661,2017-02-24
Textexport-Dateien_Feb2017,FH.txt,.txt,text,33456,2017-02-24
Textexport-Dateien_Feb2017,FLG.txt,.txt,text,97961,2017-02-24
Textexport-Dateien_Feb2017,FLG1.txt,.txt,text,439161,2017-02-24
Textexport-Dateien_Feb2017,FLO.txt,.txt,text,217268,2017-02-24
Textexport-Dateien_Feb2017,FP.txt,.txt,text,6249,2017-02-24
Textexport-Dateien_Feb2017,FR1.txt,.txt,text,232459,2017-02-24
Textexport-Dateien_Feb2017,FR2.txt,.txt,text,13355,2017-02-24
Textexport-Dateien_Feb2017,FR3.txt,.txt,text,317657,2017-02-24
Textexport-Dateien_Feb2017,FRF.txt,.txt,text,9208,2017-02-24
Textexport-Dateien_Feb2017,FRM.txt,.txt,text,9142,2017-02-24
Textexport-Dateien_Feb2017,FUE.txt,.txt,text,2431,2017-02-24
Textexport-Dateien_Feb2017,FUK.txt,.txt,text,1087,2017-02-24
Textexport-Dateien_Feb2017,FUP.txt,.txt,text,2508,2017-02-24
Textexport-Dateien_Feb2017,FVL.txt,.txt,text,1694,2017-02-24
Textexport-Dateien_Feb2017,FVS.txt,.txt,text,39547,2017-02-24
Textexport-Dateien_Feb2017,FWE.txt,.txt,text,2296,2017-02-24
Textexport-Dateien_Feb2017,FWWB.txt,.txt,text,913,2017-02-24
Textexport-Dateien_Feb2017,GAE.txt,.txt,text,4382,2017-02-24
Textexport-Dateien_Feb2017,GAR.txt,.txt,text,623674,2017-02-24
Textexport-Dateien_Feb2017,GAU.txt,.txt,text,4741,2017-02-24
Textexport-Dateien_Feb2017,GEG.txt,.txt,text,2903,2017-02-24
Textexport-Dateien_Feb2017,GEI.txt,.txt,text,6918,2017-02-24
Textexport-Dateien_Feb2017,GER.txt,.txt,text,204260,2017-02-24
Textexport-Dateien_Feb2017,GES.txt,.txt,text,1927,2017-02-24
Textexport-Dateien_Feb2017,GFM.txt,.txt,text,11391,2017-02-24
Textexport-Dateien_Feb2017,GGG.txt,.txt,text,3145,2017-02-24
Textexport-Dateien_Feb2017,GIR.txt,.txt,text,12917,2017-02-24
Textexport-Dateien_Feb2017,GIT.txt,.txt,text,453,2017-02-24
Textexport-Dateien_Feb2017,GKL.txt,.txt,text,3593,2017-02-24
Textexport-Dateien_Feb2017,GL.txt,.txt,text,115476,2017-02-24
Textexport-Dateien_Feb2017,GMV.txt,.txt,text,7723,2017-02-24
Textexport-Dateien_Feb2017,GOL.txt,.txt,text,3717,2017-02-24
Textexport-Dateien_Feb2017,GR.txt,.txt,text,109828,2017-02-24
Textexport-Dateien_Feb2017,GRA.txt,.txt,text,9745,2017-02-24
Textexport-Dateien_Feb2017,GRG.txt,.txt,text,175729,2017-02-24
Textexport-Dateien_Feb2017,GS.txt,.txt,text,3809,2017-02-24
Textexport-Dateien_Feb2017,GSL.txt,.txt,text,8452,2017-02-24
Textexport-Dateien_Feb2017,GSM.txt,.txt,text,1692,2017-02-24
Textexport-Dateien_Feb2017,GSP.txt,.txt,text,43552,2017-02-24
Textexport-Dateien_Feb2017,GUW.txt,.txt,text,4562,2017-02-24
Textexport-Dateien_Feb2017,GVD.txt,.txt,text,1966,2017-02-24
Textexport-Dateien_Feb2017,GVE.txt,.txt,text,2199,2017-02-24
Textexport-Dateien_Feb2017,GVH.txt,.txt,text,2356,2017-02-24
Textexport-Dateien_Feb2017,GVN.txt,.txt,text,58094,2017-02-24
Textexport-Dateien_Feb2017,GVS.txt,.txt,text,1029,2017-02-24
Textexport-Dateien_Feb2017,GVV.txt,.txt,text,10327,2017-02-24
Textexport-Dateien_Feb2017,GZM.txt,.txt,text,716,2017-02-24
Textexport-Dateien_Feb2017,GZS.txt,.txt,text,1598,2017-02-24
Textexport-Dateien_Feb2017,HAF.txt,.txt,text,3187,2017-02-24
Textexport-Dateien_Feb2017,HAL.txt,.txt,text,409,2017-02-24
Textexport-Dateien_Feb2017,HAW.txt,.txt,text,5636,2017-02-24
Textexport-Dateien_Feb2017,HBR.txt,.txt,text,54988,2017-02-24
Textexport-Dateien_Feb2017,HDM.txt,.txt,text,2695,2017-02-24
Textexport-Dateien_Feb2017,HEI.txt,.txt,text,55678,2017-02-24
Textexport-Dateien_Feb2017,HEO.txt,.txt,text,6006,2017-02-24
Textexport-Dateien_Feb2017,HH.txt,.txt,text,4252,2017-02-24
Textexport-Dateien_Feb2017,HHP.txt,.txt,text,2708,2017-02-24
Textexport-Dateien_Feb2017,HHW.txt,.txt,text,6162,2017-02-24
Textexport-Dateien_Feb2017,HIN.txt,.txt,text,35746,2017-02-24
Textexport-Dateien_Feb2017,HIS.txt,.txt,text,3292,2017-02-24
Textexport-Dateien_Feb2017,HK.txt,.txt,text,22425,2017-02-24
Textexport-Dateien_Feb2017,HMT.txt,.txt,text,86152,2017-02-24
Textexport-Dateien_Feb2017,HMU.txt,.txt,text,481,2017-02-24
Textexport-Dateien_Feb2017,HNI.txt,.txt,text,8817,2017-02-24
Textexport-Dateien_Feb2017,HOF.txt,.txt,text,4722,2017-02-24
Textexport-Dateien_Feb2017,HOR.txt,.txt,text,1714,2017-02-24
Textexport-Dateien_Feb2017,HPF.txt,.txt,text,1907,2017-02-24
Textexport-Dateien_Feb2017,HSB.txt,.txt,text,1619,2017-02-24
Textexport-Dateien_Feb2017,HSL.txt,.txt,text,15299,2017-02-24
Textexport-Dateien_Feb2017,HST.txt,.txt,text,2370,2017-02-24
Textexport-Dateien_Feb2017,HTR.txt,.txt,text,840981,2017-02-24
Textexport-Dateien_Feb2017,HUB1.txt,.txt,text,23289,2017-02-24
Textexport-Dateien_Feb2017,HUB2.txt,.txt,text,15529,2017-02-24
Textexport-Dateien_Feb2017,HUB3.txt,.txt,text,29364,2017-02-24
Textexport-Dateien_Feb2017,HUG.txt,.txt,text,162143,2017-02-24
Textexport-Dateien_Feb2017,HUJ.txt,.txt,text,2828,2017-02-24
Textexport-Dateien_Feb2017,HUL.txt,.txt,text,49901,2017-02-24
Textexport-Dateien_Feb2017,HVM.txt,.txt,text,4614,2017-02-24
Textexport-Dateien_Feb2017,HVS.txt,.txt,text,13504,2017-02-24
Textexport-Dateien_Feb2017,HVW.txt,.txt,text,4305,2017-02-24
Textexport-Dateien_Feb2017,HWI.txt,.txt,text,2299,2017-02-24
Textexport-Dateien_Feb2017,HZ.txt,.txt,text,16640,2017-02-24
Textexport-Dateien_Feb2017,HZO.txt,.txt,text,5964,2017-02-24
Textexport-Dateien_Feb2017,HZU.txt,.txt,text,75013,2017-02-24
Textexport-Dateien_Feb2017,HZU2.txt,.txt,text,678039,2017-02-24
Textexport-Dateien_Feb2017,IW.txt,.txt,text,231368,2017-02-24
Textexport-Dateien_Feb2017,JEW.txt,.txt,text,880651,2017-02-24
Textexport-Dateien_Feb2017,JKN.txt,.txt,text,3610,2017-02-24
Textexport-Dateien_Feb2017,JSG.txt,.txt,text,77159,2017-02-24
Textexport-Dateien_Feb2017,JT.txt,.txt,text,1430902,2017-02-24
Textexport-Dateien_Feb2017,JUA.txt,.txt,text,3709,2017-02-24
Textexport-Dateien_Feb2017,JUD.txt,.txt,text,55384,2017-02-24
Textexport-Dateien_Feb2017,JUK.txt,.txt,text,15108,2017-02-24
Textexport-Dateien_Feb2017,JUN.txt,.txt,text,40079,2017-02-24
Textexport-Dateien_Feb2017,KAA.txt,.txt,text,4060,2017-02-24
Textexport-Dateien_Feb2017,KAF.txt,.txt,text,5450,2017-02-24
Textexport-Dateien_Feb2017,KAK.txt,.txt,text,4349,2017-02-24
Textexport-Dateien_Feb2017,KAN.txt,.txt,text,38964,2017-02-24
Textexport-Dateien_Feb2017,KAR.txt,.txt,text,348739,2017-02-24
Textexport-Dateien_Feb2017,KAT.txt,.txt,text,787,2017-02-24
Textexport-Dateien_Feb2017,KBL3.txt,.txt,text,14170,2017-02-24
Textexport-Dateien_Feb2017,KBL4.txt,.txt,text,31557,2017-02-24
Textexport-Dateien_Feb2017,KC1.txt,.txt,text,23792,2017-02-24
Textexport-Dateien_Feb2017,KC2.txt,.txt,text,14163,2017-02-24
Textexport-Dateien_Feb2017,KCJ.txt,.txt,text,1390,2017-02-24
Textexport-Dateien_Feb2017,KCR.txt,.txt,text,511376,2017-02-24
Textexport-Dateien_Feb2017,KDO.txt,.txt,text,11459,2017-02-24
Textexport-Dateien_Feb2017,KFB.txt,.txt,text,18386,2017-02-24
Textexport-Dateien_Feb2017,KIH.txt,.txt,text,2421,2017-02-24
Textexport-Dateien_Feb2017,KIR.txt,.txt,text,2710,2017-02-24
Textexport-Dateien_Feb2017,KIT.txt,.txt,text,2332,2017-02-24
Textexport-Dateien_Feb2017,KK.txt,.txt,text,7182,2017-02-24
Textexport-Dateien_Feb2017,KLA.txt,.txt,text,121853,2017-02-24
Textexport-Dateien_Feb2017,KME.txt,.txt,text,42122,2017-02-24
Textexport-Dateien_Feb2017,KMO.txt,.txt,text,4077,2017-02-24
Textexport-Dateien_Feb2017,KMR.txt,.txt,text,4183,2017-02-24
Textexport-Dateien_Feb2017,KOC.txt,.txt,text,5080,2017-02-24
Textexport-Dateien_Feb2017,KOL.txt,.txt,text,1595,2017-02-24
Textexport-Dateien_Feb2017,KRA.txt,.txt,text,5651,2017-02-24
Textexport-Dateien_Feb2017,KRM.txt,.txt,text,5658,2017-02-24
Textexport-Dateien_Feb2017,KSA1.txt,.txt,text,17567,2017-02-24
Textexport-Dateien_Feb2017,KU.txt,.txt,text,424075,2017-02-24
Textexport-Dateien_Feb2017,KVH.txt,.txt,text,6070,2017-02-24
Textexport-Dateien_Feb2017,KVL.txt,.txt,text,5798,2017-02-24
Textexport-Dateien_Feb2017,KVM.txt,.txt,text,91040,2017-02-24
Textexport-Dateien_Feb2017,KWL.txt,.txt,text,60792,2017-02-24
Textexport-Dateien_Feb2017,LAU.txt,.txt,text,55362,2017-02-24
Textexport-Dateien_Feb2017,lemmaListOutputMWB.zip,.zip,archiv,1386035,2017-02-24
Textexport-Dateien_Feb2017,lemmaListOutputTrier.zip,.zip,archiv,1096542,2017-02-24
Textexport-Dateien_Feb2017,LGR.txt,.txt,text,326448,2017-02-24
Textexport-Dateien_Feb2017,LUM.txt,.txt,text,1504,2017-02-24
Textexport-Dateien_Feb2017,LUU.txt,.txt,text,93158,2017-02-24
Textexport-Dateien_Feb2017,LVS.txt,.txt,text,5926,2017-02-24
Textexport-Dateien_Feb2017,LZ.txt,.txt,text,265276,2017-02-24
Textexport-Dateien_Feb2017,LZT.txt,.txt,text,278210,2017-02-24
Textexport-Dateien_Feb2017,MAG.txt,.txt,text,1087,2017-02-24
Textexport-Dateien_Feb2017,MAI.txt,.txt,text,360854,2017-02-24
Textexport-Dateien_Feb2017,MAJ.txt,.txt,text,13569,2017-02-24
Textexport-Dateien_Feb2017,MAL.txt,.txt,text,4448,2017-02-24
Textexport-Dateien_Feb2017,MAR.txt,.txt,text,6198,2017-02-24
Textexport-Dateien_Feb2017,MBH.txt,.txt,text,5392,2017-02-24
Textexport-Dateien_Feb2017,MBR.txt,.txt,text,963,2017-02-24
Textexport-Dateien_Feb2017,MBS.txt,.txt,text,2225,2017-02-24
Textexport-Dateien_Feb2017,MBS1.txt,.txt,text,1388,2017-02-24
Textexport-Dateien_Feb2017,MBS2.txt,.txt,text,16962,2017-02-24
Textexport-Dateien_Feb2017,MBS5.txt,.txt,text,8105,2017-02-24
Textexport-Dateien_Feb2017,MBS7.txt,.txt,text,1345,2017-02-24
Textexport-Dateien_Feb2017,MDE.txt,.txt,text,11476,2017-02-24
Textexport-Dateien_Feb2017,MEA.txt,.txt,text,898,2017-02-24
Textexport-Dateien_Feb2017,MedievalPlantsOutput.xml,.xml,text,123275,2017-02-24
Textexport-Dateien_Feb2017,MEL.txt,.txt,text,373284,2017-02-24
Textexport-Dateien_Feb2017,MFH.txt,.txt,text,17314,2017-02-24
Textexport-Dateien_Feb2017,MFR.txt,.txt,text,17593,2017-02-24
Textexport-Dateien_Feb2017,MGS.txt,.txt,text,3015,2017-02-24
Textexport-Dateien_Feb2017,MHA.txt,.txt,text,19179,2017-02-24
Textexport-Dateien_Feb2017,MHG.txt,.txt,text,5917,2017-02-24
Textexport-Dateien_Feb2017,MHM.txt,.txt,text,34442,2017-02-24
Textexport-Dateien_Feb2017,MHR.txt,.txt,text,19749,2017-02-24
Textexport-Dateien_Feb2017,MHT.txt,.txt,text,2125,2017-02-24
Textexport-Dateien_Feb2017,MHV.txt,.txt,text,15418,2017-02-24
Textexport-Dateien_Feb2017,MIK.txt,.txt,text,2378,2017-02-24
Textexport-Dateien_Feb2017,MIT.txt,.txt,text,2402,2017-02-24
Textexport-Dateien_Feb2017,MKB.txt,.txt,text,2996,2017-02-24
Textexport-Dateien_Feb2017,MKD.txt,.txt,text,5747,2017-02-24
Textexport-Dateien_Feb2017,MKH.txt,.txt,text,2183,2017-02-24
Textexport-Dateien_Feb2017,MKN.txt,.txt,text,6338,2017-02-24
Textexport-Dateien_Feb2017,MLB.txt,.txt,text,10665,2017-02-24
Textexport-Dateien_Feb2017,MML.txt,.txt,text,84199,2017-02-24
Textexport-Dateien_Feb2017,MMS.txt,.txt,text,4603,2017-02-24
Textexport-Dateien_Feb2017,MNA.txt,.txt,text,35583,2017-02-24
Textexport-Dateien_Feb2017,MNB.txt,.txt,text,166813,2017-02-24
Textexport-Dateien_Feb2017,MNL.txt,.txt,text,2858,2017-02-24
Textexport-Dateien_Feb2017,MRA.txt,.txt,text,83124,2017-02-24
Textexport-Dateien_Feb2017,MRB.txt,.txt,text,1919,2017-02-24
Textexport-Dateien_Feb2017,MRF.txt,.txt,text,8500,2017-02-24
Textexport-Dateien_Feb2017,MRL.txt,.txt,text,13937,2017-02-24
Textexport-Dateien_Feb2017,MRM.txt,.txt,text,1696,2017-02-24
Textexport-Dateien_Feb2017,MRO.txt,.txt,text,12592,2017-02-24
Textexport-Dateien_Feb2017,MRR.txt,.txt,text,7614,2017-02-24
Textexport-Dateien_Feb2017,MRS.txt,.txt,text,74473,2017-02-24
Textexport-Dateien_Feb2017,MSB1.txt,.txt,text,4352,2017-02-24
Textexport-Dateien_Feb2017,MSG.txt,.txt,text,130528,2017-02-24
Textexport-Dateien_Feb2017,MSP.txt,.txt,text,24879,2017-02-24
Textexport-Dateien_Feb2017,MSV.txt,.txt,text,8616,2017-02-24
Textexport-Dateien_Feb2017,MSW.txt,.txt,text,71812,2017-02-24
Textexport-Dateien_Feb2017,MUF.txt,.txt,text,3516,2017-02-24
Textexport-Dateien_Feb2017,MUG.txt,.txt,text,12927,2017-02-24
Textexport-Dateien_Feb2017,MUL.txt,.txt,text,1746,2017-02-24
Textexport-Dateien_Feb2017,MUN.txt,.txt,text,2569,2017-02-24
Textexport-Dateien_Feb2017,MVH.txt,.txt,text,4738,2017-02-24
Textexport-Dateien_Feb2017,MVL.txt,.txt,text,12833,2017-02-24
Textexport-Dateien_Feb2017,MWE.txt,.txt,text,10544,2017-02-24
Textexport-Dateien_Feb2017,MZR.txt,.txt,text,2555,2017-02-24
Textexport-Dateien_Feb2017,NAR.txt,.txt,text,247281,2017-02-24
Textexport-Dateien_Feb2017,NBB.txt,.txt,text,431206,2017-02-24
Textexport-Dateien_Feb2017,NBU.txt,.txt,text,55187,2017-02-24
Textexport-Dateien_Feb2017,NEI.txt,.txt,text,342835,2017-02-24
Textexport-Dateien_Feb2017,NEIC.txt,.txt,text,355598,2017-02-24
Textexport-Dateien_Feb2017,NEIM.txt,.txt,text,54504,2017-02-24
Textexport-Dateien_Feb2017,NEIR.txt,.txt,text,112360,2017-02-24
Textexport-Dateien_Feb2017,NIU.txt,.txt,text,1813,2017-02-24
Textexport-Dateien_Feb2017,NLA.txt,.txt,text,416004,2017-02-24
Textexport-Dateien_Feb2017,NLB.txt,.txt,text,543662,2017-02-24
Textexport-Dateien_Feb2017,NLC.txt,.txt,text,507221,2017-02-24
Textexport-Dateien_Feb2017,NML.txt,.txt,text,44658,2017-02-24
Textexport-Dateien_Feb2017,NST.txt,.txt,text,3004,2017-02-24
Textexport-Dateien_Feb2017,NT.txt,.txt,text,32932,2017-02-24
Textexport-Dateien_Feb2017,OBP.txt,.txt,text,4267,2017-02-24
Textexport-Dateien_Feb2017,ORT.txt,.txt,text,123375,2017-02-24
Textexport-Dateien_Feb2017,OSW.txt,.txt,text,114173,2017-02-24
Textexport-Dateien_Feb2017,OUM.txt,.txt,text,1566,2017-02-24
Textexport-Dateien_Feb2017,OVB.txt,.txt,text,11715,2017-02-24
Textexport-Dateien_Feb2017,OVG.txt,.txt,text,2564395,2017-02-24
Textexport-Dateien_Feb2017,OVW.txt,.txt,text,264059,2017-02-24
Textexport-Dateien_Feb2017,PAS.txt,.txt,text,872,2017-02-24
Textexport-Dateien_Feb2017,PBL.txt,.txt,text,668,2017-02-24
Textexport-Dateien_Feb2017,PFD.txt,.txt,text,1318,2017-02-24
Textexport-Dateien_Feb2017,PFL.txt,.txt,text,3343,2017-02-24
Textexport-Dateien_Feb2017,PIK.txt,.txt,text,3310,2017-02-24
Textexport-Dateien_Feb2017,PKP.txt,.txt,text,664472,2017-02-24
Textexport-Dateien_Feb2017,PL1.txt,.txt,text,1810963,2017-02-24
Textexport-Dateien_Feb2017,PL2.txt,.txt,text,1636535,2017-02-24
Textexport-Dateien_Feb2017,PL3.txt,.txt,text,1050996,2017-02-24
Textexport-Dateien_Feb2017,PMS.txt,.txt,text,6219,2017-02-24
Textexport-Dateien_Feb2017,PRJ.txt,.txt,text,37548,2017-02-24
Textexport-Dateien_Feb2017,PRL.txt,.txt,text,20206,2017-02-24
Textexport-Dateien_Feb2017,PRT.txt,.txt,text,621929,2017-02-24
Textexport-Dateien_Feb2017,PT.txt,.txt,text,62633,2017-02-24
Textexport-Dateien_Feb2017,PUC.txt,.txt,text,447883,2017-02-24
Textexport-Dateien_Feb2017,PUL.txt,.txt,text,4344,2017-02-24
Textexport-Dateien_Feb2017,PUT.txt,.txt,text,14208,2017-02-24
Textexport-Dateien_Feb2017,PZ.txt,.txt,text,756911,2017-02-24
Textexport-Dateien_Feb2017,PZM.txt,.txt,text,1997,2017-02-24
Textexport-Dateien_Feb2017,RAB.txt,.txt,text,198070,2017-02-24
Textexport-Dateien_Feb2017,RBE.txt,.txt,text,12079,2017-02-24
Textexport-Dateien_Feb2017,RCC.txt,.txt,text,212557,2017-02-24
Textexport-Dateien_Feb2017,RDJ.txt,.txt,text,508,2017-02-24
Textexport-Dateien_Feb2017,RDL.txt,.txt,text,15534,2017-02-24
Textexport-Dateien_Feb2017,RDS.txt,.txt,text,3826,2017-02-24
Textexport-Dateien_Feb2017,RDV.txt,.txt,text,4038,2017-02-24
Textexport-Dateien_Feb2017,REF.txt,.txt,text,2743,2017-02-24
Textexport-Dateien_Feb2017,REG.txt,.txt,text,863,2017-02-24
Textexport-Dateien_Feb2017,REN.txt,.txt,text,1031111,2017-02-24
Textexport-Dateien_Feb2017,RF.txt,.txt,text,67014,2017-02-24
Textexport-Dateien_Feb2017,RGD.txt,.txt,text,2669,2017-02-24
Textexport-Dateien_Feb2017,RHB.txt,.txt,text,14098,2017-02-24
Textexport-Dateien_Feb2017,RLS.txt,.txt,text,66979,2017-02-24
Textexport-Dateien_Feb2017,ROA.txt,.txt,text,83473,2017-02-24
Textexport-Dateien_Feb2017,ROD.txt,.txt,text,130001,2017-02-24
Textexport-Dateien_Feb2017,ROL.txt,.txt,text,244664,2017-02-24
Textexport-Dateien_Feb2017,ROT.txt,.txt,text,138449,2017-02-24
Textexport-Dateien_Feb2017,RPF.txt,.txt,text,1930,2017-02-24
Textexport-Dateien_Feb2017,RSP.txt,.txt,text,128123,2017-02-24
Textexport-Dateien_Feb2017,RST.txt,.txt,text,1127,2017-02-24
Textexport-Dateien_Feb2017,RUB.txt,.txt,text,24465,2017-02-24
Textexport-Dateien_Feb2017,RUD.txt,.txt,text,37603,2017-02-24
Textexport-Dateien_Feb2017,RUR.txt,.txt,text,347,2017-02-24
Textexport-Dateien_Feb2017,RUT.txt,.txt,text,6521,2017-02-24
Textexport-Dateien_Feb2017,RUZ.txt,.txt,text,11896,2017-02-24
Textexport-Dateien_Feb2017,RVB.txt,.txt,text,12386,2017-02-24
Textexport-Dateien_Feb2017,RVBR.txt,.txt,text,766108,2017-02-24
Textexport-Dateien_Feb2017,RVR.txt,.txt,text,40127,2017-02-24
Textexport-Dateien_Feb2017,RVS.txt,.txt,text,35938,2017-02-24
Textexport-Dateien_Feb2017,SA.txt,.txt,text,2844,2017-02-24
Textexport-Dateien_Feb2017,SAL.txt,.txt,text,132294,2017-02-24
Textexport-Dateien_Feb2017,SAT.txt,.txt,text,7528,2017-02-24
Textexport-Dateien_Feb2017,SAX.txt,.txt,text,264712,2017-02-24
Textexport-Dateien_Feb2017,SBE.txt,.txt,text,7562,2017-02-24
Textexport-Dateien_Feb2017,SBF.txt,.txt,text,1591,2017-02-24
Textexport-Dateien_Feb2017,SBK.txt,.txt,text,3321,2017-02-24
Textexport-Dateien_Feb2017,SBV.txt,.txt,text,2229,2017-02-24
Textexport-Dateien_Feb2017,SDG.txt,.txt,text,15477,2017-02-24
Textexport-Dateien_Feb2017,SDT.txt,.txt,text,5403,2017-02-24
Textexport-Dateien_Feb2017,SDW.txt,.txt,text,6945,2017-02-24
Textexport-Dateien_Feb2017,SES.txt,.txt,text,7504,2017-02-24
Textexport-Dateien_Feb2017,SEV.txt,.txt,text,6973,2017-02-24
Textexport-Dateien_Feb2017,SFE.txt,.txt,text,53987,2017-02-24
Textexport-Dateien_Feb2017,SFL.txt,.txt,text,149102,2017-02-24
Textexport-Dateien_Feb2017,SG.txt,.txt,text,2332,2017-02-24
Textexport-Dateien_Feb2017,SGE.txt,.txt,text,15213,2017-02-24
Textexport-Dateien_Feb2017,SGO.txt,.txt,text,11360,2017-02-24
Textexport-Dateien_Feb2017,SHF.txt,.txt,text,4006,2017-02-24
Textexport-Dateien_Feb2017,SHG.txt,.txt,text,3403,2017-02-24
Textexport-Dateien_Feb2017,SHI.txt,.txt,text,6087,2017-02-24
Textexport-Dateien_Feb2017,SHR.txt,.txt,text,1418,2017-02-24
Textexport-Dateien_Feb2017,SHS.txt,.txt,text,10301,2017-02-24
Textexport-Dateien_Feb2017,SHT.txt,.txt,text,1839,2017-02-24
Textexport-Dateien_Feb2017,SIG.txt,.txt,text,16817,2017-02-24
Textexport-Dateien_Feb2017,SJH.txt,.txt,text,73319,2017-02-24
Textexport-Dateien_Feb2017,SJR.txt,.txt,text,10209,2017-02-24
